label	text
1	@hawaii808shellz hAhAHA!! omG! we wer bOth laughiN off d hOOk!  cuz das hOW we roLLL...ryt sheLdawg?
1	http://twitpic.com/2y4ky - Cute shirt from @threadless 
1	I have this strange desire to go to confession!!!!! 
1	Het Tony, isn't you given forename &quot;Anthony&quot;? So that would make you no so cool.....right? TW 
0	is alone downstairs...working 
0	@robcthegeek Once upon a time Hundred Islands was the pride of Philippine tourism, but coral/clam/rare fish poaching did it in. Kinda sad 
1	@lvesckmelody .......i  watched the previews that they've been playing way too much.... it looks really bad!! Stop watching it.   haha ...
0	Not anymore  how does Daisy manage to take up 75% of the bed?
0	Is stuck in traffic 
1	great weekend with the bffs. freelancing. clean room. doc project coming along (=graduation). national championship. life is good  twoosh!
0	@PaulColes  hmmm...greed is good when it motivates the individual to do better-not so much when it takes away from others 
1	@kannibal How's your holy week coming along? Hope I'm not bothering you but do you think we can get the froulala cards this week? 
0	Why can't airfare go down? Or, why do I have to live in Texas!! I don't know if I'll be able to make it to Iowa. 
0	studying commerce  how am i suppose to remember so much????
1	@julieand break out your Bible and share some scripture...its what I do!! 
1	There's always something good happening in our lives. We just have to open our eyes and take time to realize... 
0	Longing to own a sewing machine! My Birthday is too far away! 
1	@LonelyBob Thank you! Am at home pretty much everywhere. Provided I have broadband ...kiddin' 
1	@KourtneyKardash i hate morn workouts bc i love to sleep late  ha have fun in mexico! love the show, is the trip gonna air on keeping up?
0	ohhh i hate civicsss 
0	The one day I have to go to school is the same day something exciting happens at parliament square 
0	@SLotH13 isliye call nahi kiya baad me..thinking ki ab to tu movie dekh raha hoga 
0	getting ready to clean the house from top to bottom 
1	@bikeindia LOL! I think he shud get a pic of his taken with the bunnies himself now  The damn LCR site is alrdy NSFW at work though!
1	@_writersblock_  me too. thought I was going to bed but had to reply to jon &amp; donnie 
1	@pixelpipe any updates for iPhone OS 3.0 yet? I miss you guys 
1	OK all... Off to sleep on my magnetic mattress.  http://bit.ly/hPNrI  G'night all!  Sweet Dreams.   
0	I am awake now because of twitters! I was just dozing off. . . 
1	@zeet75 Hahaha. ) I'm taking HRIM.  So I think it's only basic math. 
1	@rodnet  I think #PHP would be much better if they got rid of half of the functions in the language 
0	it so tired that im crying for no reason at all. im about to try to get an hour and a half in for tonight. half what i got last night. 
1	@Jon_Favreau http://twitpic.com/2x2e6 - That's awesome! 
1	@Eeoor - My pleasure! Let me know if you end up subbing, and what 
0	I hate Tuesdays 
0	Bed. Class 8-12. Work 12-3. Gym 3-5 or 6. Then class 6-10. Another day that's gonna fly by. I miss my girlfriend 
0	I'm Not There is on HBO in 30 minutes! Got excited then remembered I should get some sleep tonight. And why is it not on again soon? Sad 
0	@onlytosee Twitter's been doing that to me tooo. 
0	Driving back to La Quinta tomorrow... I should sleep, but I'm oddly wired. 
1	love the jonas brothers 
1	Re-reading @megcabot's Avalon High for the nnnntttttthh time! 
1	@thusgaard added you on NST 
0	@djsoulsister yeah, great vid. I had the 12&quot; single, but sold it a few years ago 
1	@jentheju don't cry 
0	@ZappoMan oh, your tweet was about weapons? That's covered by Pandora's Box - can't uninvent it, leaving us all with MAD 
1	@janicerose i know u are  best one too
0	@esuriospiritus time to come back to flawda for double dates! no, seriously, i'm sorry to hear that. 
0	@qweendassah no...he's still miss'n... 
0	No phantasy star yesterday  going to work...
0	MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx
1	@JonathanRKnight : agreed. internet? random. but i like random. watched dirty dancing, great movie, i thought of your song..  nighty night
1	@ryanmwilson hmmm,i'll try to help you come up with something 
0	Tumblr: This is exactly how it feels wearing a Ã¯Â¿Â½tieÃ¯Â¿Â½  http://tinyurl.com/c8bvqh
0	had a flu shot at work, now my arm hurts 
1	Listening to Honor Society 
1	I now have painting clothes!   
1	@ad1951 _if you really had something like the exchange w/ @maikwl  in mind beforehand than I admit being utterly and positively surprised 
1	@Jonathanrknight so good knight and sleep well.  I know I will now!! 
1	@valeriekhoo I love my chiro, he's fantastic 
1	@JonathanRKnight you close your eyes and pick one and hit reply. 
1	@ArfanChaudhry  Candles are not ment for a specific gender. Im telling u. U gotta be open to things of life. Don't matter what it is. 
1	tomorrow should be a great day! im actually going on a date! wow..this should be interesting! 
0	@ientje89 aw i'm fine too thanks! yeah i miss you so much on the MFC  but hope we can talk later on today  kisses :huglove:
0	Just did 5km on the tready and want to die... I'm not built for running... 
1	there is link about how to enjoy dark chocolate within the post..  http://chai-coffee.blogspot.com/2009/04/chocolate-flavoured-math.html
1	http://www.tweetstats.com can create wordles (http://www.wordle.net) of your tweets ... nice 
0	@RyanSeacrest is it just me, or she hates anoop. i mean seriously, she's kinda mean to him. 
0	Struggling hard with Inventory 
1	As another long day begins, James is glad it's sunny. Stay away nasty rain 
1	@dancemasstv thank you! 
0	@ScoutBuck tons no hay Troll? ahhhh 
1	@nanalipzz89 BabyKnightOwl  I won't call you Trudy if you don't want it lol I am fine why are you in a bad mood sweetheart?
1	@VampireBill Have a safe trip then. 
0	@heidimontag lol I kant believe cam got beat upp sooo embarasssiiiin 
0	I don't want to wake up early tomorrow.  Damn you, work!
1	Updating my grandmother's computer. Always fun stuff. 
1	Had a great lunch with one of my &quot;mums&quot; today, @christineirmler  It's her birthday tomorrow too so I got her a little something
0	Good morning, hope everyone is feeling better than me.... this cold has really got hold now 
0	@statravelAU just got ur newsletter, those fares really are unbelievable, shame I already booked and paid for mine 
1	@timlovejoy aye, hardly suitable for me to watch at work, had to close it down sharpish 
0	@adamcurry is it possible to add another stream option that uses the regular 8080/80 port? I can't stream noagenda because of fw/proxy 
0	Writing an article (video converters in test). It'll take a long time 
0	Why oh why do I watch videos of people dying RIGHT BEFORE I'm going to sleep? 
0	There's more security here than at Sydney Airport. And no spirits at the bar!  #startrek
1	@RumLover if more than one lady agrees to attend with with you then I am fine with it! 
1	Going mimis with thoughts of Shick and Gavin DeGraw songs dancing in my head. 
1	@fromGGwithLove we shud go see obsesses 
0	Why do I keep looking...I know that what I read is gonna hurt but I still look! I guess it's just a girl thing &amp; I need to get over him. 
1	crazy day of school. there for 10 hours straiiight. about to watch the hills. @spencerpratt told me too! ha. happy birthday JB! 
0	Beeeaaach. 
1	Studying with friends!  that's my update
0	Freshly Squeezed lied. They only showed the video in the end! 
0	getting sick  time for some hot tea, studying, and then sleeeep
0	Morning all, starving and dying for a cuppa but can't cos off to docs for fasting blood test in a little while 
0	@fionamccarthy I am sure it will! I have got loads to do today 
0	Jammed my finger and it hurts really badly. 
1	@Kal_Penn Congratulation! But I will miss Kutner so much, I'm still in shock  and sad. And thank you for what you did on House! 
1	@matt_the_great forget the rest...You need to spend the night in prayer cause your only hope tomorrow is a good dose of grace &amp; mercy! 
1	@Flying_hei Yes, thanks - just about to get some hot coffee and hoping that 'Normal Service will be resumed as soon as possible'! 
0	Done with homework. Sneezing  but feeling better! 28 days
0	think im an insomniac, i just cant sleep..    birthday in 5 days... oh yay. ~_~
0	still procrastinating... i hate organizing my clothes  there's just so much....
0	@Kimboinlimbo no chance of that coming back when it'd be 20 mins faster than the Javelins though 
0	@HumpNinja I cry my asian eyes to sleep at night 
0	Okay, so.. STILL NO SCHOOL!!!! 
0	@pelf81 but work is demanding for so much more 
0	@thecoolestout Ha the sun's already gone 
1	And like that, she was gone! (But at least her hair is natural brown again) 
1	@qtbrowneyes - my avatar? LOL! yup. new FF. new Avatar. Everyone started changing theirs now too 
1	just got done watching HAARP for like the 5th time now. amazing dvd. 
0	@DuncanMacrae hmmm well good luck with that.....  
1	@MindyNeedsHubby hey you...how's the husband search going ? spring is in the air...ripe time for the pickin' 
0	jealous of my friends who got to see the new Star Trek film in Austin tonight. 
1	@jessewilson I just wasted 2 hours, when all I needed was that null  Thanks heaps - it works perfectly now.
0	@AmaNorris wow that last tweet made me seem like a giant sexist...sorry about that 
0	@chauncey78 hey did u talk to mom.. r they home yet? i hope they r ok.. wish i was coming home 4 easter.. 
0	hates waiting for mails 
1	@aussiecynic is it? why? well then indonesian school could be a great place for me at this point 
1	A three day week! Oh, if every working week was three days! 
1	I am doing a study of Think &amp; Grow Rich - Wow - it's amazing how timeless the law of attraction is! So now we're on our 6 step program! 
0	terrified by the news from Italy  http://tinyurl.com/dhdpne
1	@mkl4  oops sorry dude, i'll go and get on that.  i'll be looking forward to your tweets 
1	@ThomasGudgeon really! awesome  just downloaded a mp3 track, trying that....
0	Anyone else having trouble accessing their @ replies? When I click on the link on the right, nothing happens. I can't access them 
1	ICE 72331 to Berlin - quite relaxed atmosphere on board. We're all waiting for the free inclusive service on this train 
1	@yannionline I wonder who directed, there's definitely an ipod commercial in their future. 
0	is going to priceline (city) tomorrow, but lost her 'must haves' list 
1	@roxycraft You should have gotten your e-mail by now...congrats! I want a crochet Chilly to keep my Big Blue company! 
0	Wow.... the shout box has kicked me out and I can't get back in. I guess this means good night 
1	@romanxcandle but it's all in good fun me &amp; @jillalbano love you, clearly 
0	waiting for kelly's call. 
1	@its_yvonne daaang i didn't know it was possible to talk that long! what'd you guys talk about 
0	Why don't the hot guys from my gym get on my train in the morning? It's always full of dullards 
0	i burnt my tongue on miso soup today 
1	@lauredhel I just friended you on LJ 
0	@miamiiboii dead @ yu gettin on wen im leavin 
0	Has a bit of a scratchy throat  I hope it goes away before thursday and my weekend of fun!
0	@huntermoore I don't want him to ever punch me.  
0	is ready to go to bed..long day tomorrow 
1	on facebook 
1	@haisergeant thank you very much 
0	@idolette @marissatastic - I'm so sad about the House episode tonight  but bigger &amp; better things (damn that Taub LOL)
1	Just added tweetie to my new iPhone 
0	@mileycyrus AWWW u seriously have the cutest dog Miley! Sorry your not with her now  Hope u get some sleep! xoxo
1	@middleclassgirl well that was succinct 
0	@onlysweeter I don't know the dance. 
0	I STILL don't understand how to setup subversion for a website 
1	@Lucky_Kristin  do you need any cookies?  I can get you some.   #girlguidecookies
0	@bananaface IM SORRY I GOT YOU SICK.  lol. going to bed too. NIGHT!
0	@anyshalyke oh you went clubbing without me   lol next time we can do it together
